name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dallas,2019-01-03,4.6,1.9,3.1,2.9,-2.4,-0.4,2,92.2,15.199,100,58.33,"rain,snow",0,0,31.7,21.5,308.7,1016.2,93.2,10.1,31.4,2.7,2,,2019-01-03T07:30:05,2019-01-03T17:33:24,0.92,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-04,15.1,2.9,7.5,15.1,-1.6,5.5,0.9,66.8,0,0,0,,0,0,37.1,22.4,297.1,1015.6,39,15.6,146.6,12.6,6,,2019-01-04T07:30:13,2019-01-04T17:34:11,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-05,21.6,3,11.7,21.6,3,11.6,2.9,57.9,0,0,0,,0,0,,18.5,170.8,1018.6,3.6,16,150.3,13,6,,2019-01-05T07:30:20,2019-01-05T17:34:59,0,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-06,19.1,7.5,13.9,19.1,4.7,13.4,8.5,70.6,0,0,0,,0,0,50,33.9,166.3,1016.4,34.3,16,127.6,11.1,6,,2019-01-06T07:30:25,2019-01-06T17:35:47,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-07,23.7,14.1,18.8,23.7,14.1,18.8,9.8,60.9,0,0,0,,0,0,44.5,27.7,215.2,1015.1,46.4,16,133.8,11.6,6,,2019-01-07T07:30:28,2019-01-07T17:36:37,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-08,19.5,10.4,14.4,19.5,10.4,14.4,1.3,43.3,0,0,0,,0,0,42.2,27.4,13.4,1023,46.4,16,120.6,10.5,6,,2019-01-08T07:30:29,2019-01-08T17:37:27,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-09,15.3,6,10,15.3,3.9,8.9,-3.8,40.2,0,0,0,,0,0,38.9,20.6,25.1,1032.2,34.8,16,144.2,12.4,6,,2019-01-09T07:30:28,2019-01-09T17:38:18,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-10,10.4,5.2,8,10.4,4.1,6.6,-1.9,50,0,0,0,,0,0,,20.9,132.4,1026,77.6,16,42.8,3.7,2,,2019-01-10T07:30:26,2019-01-10T17:39:10,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-11,12,7.3,9.5,12,3.5,7.9,4.8,73.5,8.372,100,41.67,rain,0,0,37.1,24.8,145.1,1017.3,86.5,13.6,30.8,2.7,3,,2019-01-11T07:30:22,2019-01-11T17:40:02,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D4127,KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-12,13.1,5.9,8.3,13.1,2.1,5.4,3.8,73.4,0.362,100,16.67,rain,0,0,48.3,31.3,303.7,1018.1,72.7,15.5,56.2,4.9,4,,2019-01-12T07:30:16,2019-01-12T17:40:55,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-13,5.4,2.6,3.9,1.6,-1.1,0.1,-1,70.5,0,0,0,,0,0,35.3,22.7,355.1,1029.5,99.9,16,54.3,4.6,3,,2019-01-13T07:30:08,2019-01-13T17:41:49,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-14,7.4,2.4,4,7.4,-1.1,2.2,-0.5,72.9,0,0,0,,0,0,,14.3,6.3,1030.9,66.6,15.2,97,8.4,5,,2019-01-14T07:29:59,2019-01-14T17:42:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-15,9.5,2.3,6.2,7.1,-0.2,3.8,2.5,77.5,0,0,0,,0,0,,17.7,151.6,1026.2,93.2,14.1,56.5,4.9,2,,2019-01-15T07:29:48,2019-01-15T17:43:38,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-16,16.1,7.4,11.4,16.1,4.8,10.4,9,85.5,0,0,0,,0,0,44.6,28.4,178.2,1020.9,89.6,12.7,53.9,4.7,3,,2019-01-16T07:29:34,2019-01-16T17:44:33,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-17,14.7,6.5,12.2,14.7,6.5,12.2,8.6,79.2,0,0,0,,0,0,47.9,26.7,285.5,1018.9,57.5,15.9,113.7,9.7,6,,2019-01-17T07:29:20,2019-01-17T17:45:28,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-18,19.4,5.9,12.5,19.4,4,11.8,10.1,85.7,0,0,0,,0,0,47.4,29.3,173,1011,61,14,94.5,8,5,,2019-01-18T07:29:03,2019-01-18T17:46:24,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-01-19,16.6,-0.2,4.4,16.6,-6.1,-0.9,-1.8,64.9,0.461,100,4.17,"rain,snow",0,0,71.4,50.7,326.4,1018.4,60.1,15.5,115.5,9.8,6,,2019-01-19T07:28:45,2019-01-19T17:47:20,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-20,7.9,-3.4,2.1,5.6,-7.2,-0.6,-5.6,58,0,0,0,,0,0,,24.3,64.8,1027.1,42.6,16,149.1,12.9,6,,2019-01-20T07:28:24,2019-01-20T17:48:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-21,14.7,2.5,8.2,14.7,-2.4,6,1.3,62.2,0,0,0,,0,0,52.5,36,157.3,1018.2,52.5,16,144.2,12.6,6,,2019-01-21T07:28:03,2019-01-21T17:49:13,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-22,17.6,4,12.6,17.6,-1.6,11.5,8.6,77.2,0.527,100,16.67,rain,0,0,58,39.8,187.9,1011.2,79.7,15.3,18.9,1.6,1,,2019-01-22T07:27:39,2019-01-22T17:50:10,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-23,8.9,-2.1,2.8,5.9,-9.1,-1.7,-6.2,52.9,0,0,0,,0,0,54.1,34.1,325.8,1020.2,24.1,16,177.6,15.2,7,,2019-01-23T07:27:14,2019-01-23T17:51:07,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-24,15.1,0.4,7.1,15.1,-3,5.9,-3.9,48.2,0,0,0,,0,0,37.1,21.4,79.3,1020.3,19.6,16,128,11,6,,2019-01-24T07:26:47,2019-01-24T17:52:04,0.62,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-01-25,11.3,-0.5,5.1,11.3,-2.8,3.4,-2.4,59.2,0,0,0,,0,0,37.1,19.8,70.2,1026.3,32.6,16,141.4,12.1,6,,2019-01-25T07:26:18,2019-01-25T17:53:01,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,72258013960,72214353975"
Dallas,2019-01-26,14.2,3.3,7.8,14.2,1.3,7.2,0.4,61.2,0,0,0,,0,0,,14.2,347.6,1022.9,49.9,16,169.7,14.8,7,,2019-01-26T07:25:48,2019-01-26T17:53:59,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,72258013960,72214353975"
Dallas,2019-01-27,16.9,1.1,8.9,16.9,-0.9,8.7,-1.3,54.2,0,0,0,,0,0,,21.5,284,1019.5,10.1,15.4,179.4,15.5,7,,2019-01-27T07:25:16,2019-01-27T17:54:56,0.75,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,72258013960,72214353975"
Dallas,2019-01-28,16.4,4.8,10.2,16.4,-0.7,8.5,1.2,55.3,0,0,0,,0,0,60.9,40.6,1.3,1013.8,37.6,16,169.7,14.6,6,,2019-01-28T07:24:42,2019-01-28T17:55:53,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,72258013960,72214353975"
Dallas,2019-01-29,8.2,-1.7,3.9,8.2,-4,1.8,-8.4,42.9,0,0,0,,0,0,49.2,23.8,19.9,1026.2,30.8,16,149.4,12.9,6,,2019-01-29T07:24:07,2019-01-29T17:56:50,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-30,10.7,1.2,5.6,10.7,0.2,3.8,-6.1,43.8,0,0,0,,0,0,,20.5,164,1023.5,44,16,103,9,5,,2019-01-30T07:23:30,2019-01-30T17:57:48,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-01-31,13.1,4.7,9.3,13.1,1.7,7.8,3.4,66.8,0,0,0,,0,0,31.7,22.3,157.7,1019.7,86.3,16,45.5,4,2,,2019-01-31T07:22:52,2019-01-31T17:58:45,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-01,16.8,11.3,13.9,16.8,11.3,13.9,11.6,86.5,0.271,100,8.33,rain,0,0,25.9,19.1,147.3,1019.9,89.1,11.7,54.8,4.7,3,,2019-02-01T07:22:12,2019-02-01T17:59:42,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-02,18.2,11.4,15,18.2,11.4,15,12.8,87.1,0.202,100,8.33,rain,0,0,,21.9,141.7,1018.1,81.1,12.1,46,3.8,2,,2019-02-02T07:21:31,2019-02-02T18:00:38,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-03,21.5,15.7,18.1,21.5,15.7,18.1,15.2,83.3,0,0,0,,0,0,42.4,28,175.1,1010.5,76.1,13.7,80.5,7,4,,2019-02-03T07:20:48,2019-02-03T18:01:35,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-04,26.1,16.8,20.8,26.1,16.8,20.8,16.1,75.9,0,0,0,,0,0,36.3,20.2,193.3,1009.4,39.4,12.8,173,14.9,7,,2019-02-04T07:20:04,2019-02-04T18:02:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-05,24.6,17.7,21.2,24.6,17.7,21.2,17.1,78.7,0,0,0,,0,0,41.8,28.5,178.5,1010.1,68.2,11.1,88,7.8,3,,2019-02-05T07:19:18,2019-02-05T18:03:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-06,24.9,20.4,22.2,24.9,20.4,22.2,18.7,81.1,0,0,0,,0,0,45.8,30.4,179.7,1008.3,80.1,11.7,53.1,4.5,2,,2019-02-06T07:18:31,2019-02-06T18:04:24,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-07,21.8,0,7.9,21.8,-5.5,4,3.3,73.3,7.241,100,12.5,rain,0,0,58.5,38.1,324.6,1019.9,72.4,15.3,88.2,7.6,4,,2019-02-07T07:17:43,2019-02-07T18:05:19,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-08,2.7,-3.9,-0.3,2.4,-10.5,-4.6,-9.6,50.2,0,0,0,,0,0,35.3,22.5,23.4,1037.4,55.2,16,75.3,6.7,4,,2019-02-08T07:16:53,2019-02-08T18:06:15,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-02-09,3.4,1.6,2.3,0.7,-2.4,-0.8,-3.4,68.4,2.897,100,37.5,"rain,snow",0,0,,16.5,83.1,1033.5,91.5,13.2,32.9,3,1,,2019-02-09T07:16:02,2019-02-09T18:07:10,0.16,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-10,6.7,2,4.4,5.1,-2.3,1.8,3.6,94.4,2.714,100,62.5,rain,0,0,,17.4,130.9,1022.9,94.9,7.6,30.7,2.6,1,,2019-02-10T07:15:09,2019-02-10T18:08:05,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-11,15.2,6.8,11.4,15.2,4.1,10.6,10.5,94.7,7.224,100,62.5,rain,0,0,40.7,16.6,179.3,1010.6,79,8.9,35.6,3.1,2,,2019-02-11T07:14:16,2019-02-11T18:08:59,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-12,14.1,5.7,9.9,14.1,0.9,8.7,1.5,57.8,0,0,0,,0,0,61.1,37.8,325.2,1021.1,19.8,16,204,17.8,8,,2019-02-12T07:13:21,2019-02-12T18:09:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-13,16.5,2.7,10.1,16.5,0.8,9.5,0.2,52.8,0,0,0,,0,0,47.6,32.2,175.6,1020.8,36.8,16,143.1,12.4,7,,2019-02-13T07:12:25,2019-02-13T18:10:47,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-02-14,25.3,10.5,16.8,25.3,10.5,16.8,8.7,62,0,0,0,,0,0,53.3,31.5,193.2,1008.1,35.5,16,158.9,13.7,6,,2019-02-14T07:11:27,2019-02-14T18:11:41,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-15,23.7,3.7,14.6,23.7,-1.3,13.9,8.6,69.1,0,0,0,,0,0,45.6,33,330.3,1007.1,36.4,16,152.6,13.2,6,,2019-02-15T07:10:29,2019-02-15T18:12:34,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-16,5.7,1.5,3.4,5.7,-3,0.7,1.1,85.1,0,0,0,,0,0,34.9,25.6,34.2,1010,99.3,10.7,45.3,3.9,2,,2019-02-16T07:09:29,2019-02-16T18:13:27,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-17,11.3,4.2,7.5,11.3,-0.9,5.3,1.8,70.2,0.173,100,4.17,rain,0,0,41.3,29.8,359,1013.2,66.1,12.5,158.2,13.5,8,,2019-02-17T07:08:29,2019-02-17T18:14:19,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-18,7.2,1.5,4.5,4.7,-3.6,0.9,-4.4,52.8,0,0,0,,0,0,40.7,22.2,34.6,1024.8,54.7,16,117.5,10.2,5,,2019-02-18T07:07:27,2019-02-18T18:15:11,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-19,4.1,2.7,3.5,2.2,-1.6,0.4,0.4,81,9.677,100,45.83,rain,0,0,16.6,19.3,45.1,1018.5,84.9,11.2,23.2,2,1,,2019-02-19T07:06:24,2019-02-19T18:16:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-20,13.5,3.1,7.6,13.5,-1.1,5.9,2.3,71.3,0,0,0,,0,0,33.5,21.8,277.7,1014.5,81.5,15.7,192.3,16.6,8,,2019-02-20T07:05:21,2019-02-20T18:16:54,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-21,10.7,5.8,8.4,10.7,3.5,6.5,3.7,72.7,1.843,100,25,rain,0,0,50,23.7,100,1015.6,80.7,15.9,57.6,5.1,3,,2019-02-21T07:04:16,2019-02-21T18:17:45,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KLNC,D7484,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-02-22,9.9,7.9,8.8,9.3,4.4,7.1,7.9,93.5,0.908,100,16.67,rain,0,0,37.1,22.9,90.3,1014.5,96.3,8.7,27,2.3,1,,2019-02-22T07:03:11,2019-02-22T18:18:36,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-23,20.2,9.8,14,20.2,6.9,13.7,3.6,59.4,0.317,100,8.33,rain,0,0,61.7,37.4,267.4,1011,55.7,11.8,193.9,16.7,8,,2019-02-23T07:02:04,2019-02-23T18:19:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLNC,D7484,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-02-24,15.4,2.3,9.1,15.4,-0.9,7.3,-2.8,46.8,0,0,0,,0,0,47.8,32.5,359.1,1026.6,13.7,16,232.8,20.1,8,,2019-02-24T07:00:57,2019-02-24T18:20:16,0.67,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-25,17.6,3.3,10.7,17.6,1.9,10.1,-0.2,49.7,0,0,0,,0,0,41.7,30.5,140.7,1024.6,33.5,16,201.1,17.3,8,,2019-02-25T06:59:49,2019-02-25T18:21:06,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-02-26,16.5,10.4,13,16.5,10.4,13,9.3,78.7,0,0,0,,0,0,35.3,21.3,137.2,1020.7,90.8,15.5,90.1,7.8,4,,2019-02-26T06:58:40,2019-02-26T18:21:55,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-27,16.9,0.5,11,16.9,-4.9,9.4,10,93.6,0,0,0,,0,0,43.2,30.2,353.1,1018.8,98.4,6,46.5,4.2,2,,2019-02-27T06:57:30,2019-02-27T18:22:44,0.77,Overcast,Cloudy skies throughout the day.,cloudy,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-02-28,3.3,-1,0.7,0.4,-6.9,-3.7,-1.7,84.4,0,0,0,,0,0,29.5,25.3,338,1020.8,92.9,8.8,74.3,6.4,3,,2019-02-28T06:56:20,2019-02-28T18:23:32,0.8,Overcast,Cloudy skies throughout the day.,cloudy,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-01,6.7,1,3.8,5.9,-2.6,2,-1,71.3,0,0,0,,0,0,,13.3,41.5,1018.9,95.8,14.5,63.8,5.7,3,,2019-03-01T06:55:09,2019-03-01T18:24:21,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"D4127,KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-02,6.7,4.1,5.4,4.4,1,3,3.7,88.7,2.005,100,33.33,rain,0,0,,16,14.5,1019.8,96.4,7,24.8,2.1,1,,2019-03-02T06:53:57,2019-03-02T18:25:08,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-03,6.3,-2,2.4,3.6,-8.5,-2.7,-1,79.1,1.147,100,29.17,rain,0,0,47.5,33.7,1.2,1021.8,91.4,11.9,101.8,8.7,5,,2019-03-03T06:52:44,2019-03-03T18:25:56,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-04,-0.1,-5.8,-2.8,-4.1,-13.3,-8.9,-11.6,51.2,0,0,0,,0,0,42.5,31.4,358.5,1030.3,62.3,16,115.5,10.1,4,,2019-03-04T06:51:31,2019-03-04T18:26:43,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-05,7.3,-5.1,0.4,5.1,-9.8,-3,-11.6,41.8,0,0,0,,0,0,35.3,23.4,349.1,1033.1,10.6,16,237.1,20.5,8,,2019-03-05T06:50:18,2019-03-05T18:27:30,0.97,Clear,Clear conditions throughout the day.,clear-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-06,12.1,-3.1,5.2,12.1,-4.7,4,-6.1,47.8,0,0,0,,0,0,38.9,24.7,153.8,1028.7,28.3,16,199.3,17.2,7,,2019-03-06T06:49:04,2019-03-06T18:28:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-03-07,21.7,8.7,15,21.7,5.8,14.3,9.8,71.6,0,0,0,,0,0,46.3,26.9,180.1,1016.1,64.7,15.7,153.6,13.3,7,,2019-03-07T06:47:49,2019-03-07T18:29:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-08,25.9,16.7,20.6,25.9,16.7,20.6,15.7,74.6,0,0,0,,0,0,42.5,25.8,193,1009.4,44.9,15.8,171.3,14.7,7,,2019-03-08T06:46:34,2019-03-08T18:29:49,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-09,25.1,16,21.3,25.1,16,21.3,8.6,50.9,7.629,100,8.33,rain,0,0,61,39.4,252.1,1007,51.6,15.9,244.6,21.2,9,,2019-03-09T06:45:18,2019-03-09T18:30:34,0.11,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-10,15.7,11.6,13.5,15.7,11.6,13.5,3.5,51,0.544,100,4.17,rain,0,0,40.7,20.8,45.5,1017.6,51,16,95.4,7.9,4,,2019-03-10T07:44:02,2019-03-10T19:31:20,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-11,16.9,11.1,14,16.9,11.1,14,8.7,70.6,0.039,100,12.5,rain,0,0,37.6,24.6,73,1022.5,99.2,16,82.5,7.2,3,,2019-03-11T07:42:45,2019-03-11T19:32:05,0.17,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-12,19.9,13.9,15.9,19.9,13.9,15.9,14.6,91.8,1.729,100,25,rain,0,0,66.8,50.2,127.9,1017.1,93.5,7.1,33.1,2.8,1,,2019-03-12T07:41:29,2019-03-12T19:32:50,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-13,21.8,12.7,17.8,21.8,12.7,17.8,13.7,78.4,26.269,100,33.33,rain,0,0,75.1,38.9,169.5,1002.3,52,13.8,222.6,19.4,9,,2019-03-13T07:40:11,2019-03-13T19:33:35,0.24,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-14,18.8,10.9,15.3,18.8,10.9,15.3,3,44.9,0,0,0,,0,0,54.5,32.1,306.5,1013.4,36.3,15.4,259.8,22.4,9,,2019-03-14T07:38:54,2019-03-14T19:34:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-15,15.2,6.3,10.7,15.2,2.5,9.4,-3.8,37.5,0,0,0,,0,0,52.4,31.7,0.4,1028,37.4,16,259.2,22.2,9,,2019-03-15T07:37:36,2019-03-15T19:35:03,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-03-16,16.2,3.4,10,16.2,1.8,9.4,-3.9,40,0,0,0,,0,0,35.3,17.9,47.2,1029.3,23,16,272,23.6,9,,2019-03-16T07:36:18,2019-03-16T19:35:47,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
